Group,Run,Metric,Step,Value
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,56,0.9240246415138245
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,57,0.9231671690940857
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,58,0.9256975054740906
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,59,0.9281314015388489
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,60,0.930232584476471
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,61,0.9297265410423279
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,62,0.9308212995529175
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,63,0.9303146004676819
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,64,0.9301914572715759
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,65,0.931644082069397
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,66,0.9292217493057251
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,67,0.932627260684967
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,68,0.9285504221916199
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,69,0.930973470211029
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,70,0.9275618195533752
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,71,0.9297678470611572
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,72,0.9336870312690735
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,73,0.9323131442070007
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,74,0.9309433102607727
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,75,0.9325875639915466
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,76,0.9309433102607727
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,77,0.9335294365882874
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,0,0.736947774887085
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,1,0.736947774887085
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,2,0.736947774887085
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,3,0.7510040402412415
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,4,0.763052225112915
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,5,0.7690762877464294
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,6,0.7771084308624268
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,7,0.7791164517402649
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,8,0.8192771077156067
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,9,0.8333333134651184
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,10,0.8574297428131104
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,11,0.8795180916786194
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,12,0.8795180916786194
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,13,0.9016064405441284
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,14,0.9056224822998047
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,15,0.9156626462936401
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,16,0.9176706671714783
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,17,0.9156626462936401
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,18,0.9317269325256348
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,19,0.9196786880493164
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,20,0.9216867685317993
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,21,0.9297188520431519
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,22,0.9257028102874756
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,23,0.9236947894096375
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,24,0.9377509951591492
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,25,0.9277108311653137
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,26,0.9377509951591492
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,27,0.9397590160369873
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,28,0.9477911591529846
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,29,0.9397590160369873
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,30,0.9457831382751465
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,31,0.9497991800308228
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,32,0.9497991800308228
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,33,0.9437751173973083
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,34,0.9497991800308228
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,35,0.9518072009086609
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,36,0.9497991800308228
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,37,0.9397590160369873
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,38,0.9518072009086609
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,39,0.9538152813911438
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,40,0.9578313231468201
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,41,0.9538152813911438
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,42,0.9457831382751465
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,43,0.9538152813911438
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,44,0.9578313231468201
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,45,0.9497991800308228
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,46,0.9578313231468201
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,47,0.9437751173973083
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,48,0.9518072009086609
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,49,0.9497991800308228
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,50,0.9578313231468201
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,51,0.9558233022689819
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,52,0.9518072009086609
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,53,0.9457831382751465
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,54,0.9497991800308228
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,55,0.9558233022689819
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,56,0.9497991800308228
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,57,0.9578313231468201
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,58,0.9578313231468201
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,59,0.9598393440246582
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,60,0.9558233022689819
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,61,0.9497991800308228
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,62,0.9518072009086609
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,63,0.9518072009086609
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,64,0.9518072009086609
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,65,0.9518072009086609
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,66,0.9538152813911438
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,67,0.9558233022689819
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,68,0.9538152813911438
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,69,0.9477911591529846
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,70,0.9518072009086609
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,71,0.9558233022689819
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,72,0.9578313231468201
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,73,0.9618473649024963
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,74,0.9618473649024963
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,75,0.9618473649024963
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,76,0.9578313231468201
2A,2A_20260530_184035_Bigger_d_model,intent_acc/dev,77,0.9578313231468201
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/test,0,0.0
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/test,5,0.658402681350708
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/test,10,0.7872714400291443
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/test,15,0.8388007283210754
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/test,20,0.8668785095214844
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/test,25,0.8800562620162964
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/test,30,0.8796913623809814
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/test,35,0.8884210586547852
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/test,40,0.889866292476654
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/test,100,0.8884210586547852
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/test,0,0.707726776599884
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/test,5,0.8656215071678162
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/test,10,0.8891377449035645
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/test,15,0.8947368264198303
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/test,20,0.9249719977378845
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/test,25,0.9294512867927551
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/test,30,0.9081746935844421
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/test,35,0.9305710792541504
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/test,40,0.9305710792541504
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/test,100,0.9305710792541504
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,0,4.517942428588867
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,1,2.5653862953186035
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,2,2.2158994674682617
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,3,1.6284809112548828
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,4,1.1944905519485474
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,5,0.9388720393180847
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,6,0.7713932991027832
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,7,0.6162397861480713
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,8,0.5108587145805359
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,9,0.42323994636535645
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,10,0.35946959257125854
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,11,0.3115352392196655
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,12,0.25804442167282104
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,13,0.2376084178686142
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,14,0.21331359446048737
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,15,0.18725714087486267
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,16,0.1766466200351715
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,17,0.14566181600093842
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,18,0.1228574812412262
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,19,0.1022120863199234
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,20,0.08793074637651443
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,21,0.07588942348957062
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,22,0.06253545731306076
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,23,0.052721209824085236
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,24,0.04614969342947006
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,25,0.041525259613990784
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,26,0.03924599662423134
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,27,0.07104825228452682
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,28,0.1491653025150299
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,29,0.09328465163707733
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,30,0.05370784178376198
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,31,0.06212744861841202
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,32,0.049781717360019684
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,33,0.03635295853018761
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,34,0.025213541463017464
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,35,0.01831864006817341
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,36,0.015390544198453426
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,37,0.01396829541772604
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,38,0.011965434066951275
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,39,0.010880159214138985
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,loss/train,40,0.009804075583815575
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,0,0.0
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,1,0.24703222513198853
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,2,0.4147355854511261
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,3,0.5391923785209656
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,4,0.6263929605484009
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,5,0.7100415825843811
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,6,0.7675036787986755
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,7,0.8074424266815186
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,8,0.8209529519081116
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,9,0.8344136476516724
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,10,0.8392961621284485
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,11,0.8590801954269409
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,12,0.869693398475647
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,13,0.877833366394043
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,14,0.8831321597099304
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,15,0.8771311044692993
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,16,0.8899970650672913
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,17,0.9001175165176392
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,18,0.9055718183517456
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,19,0.9085580110549927
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,20,0.9123529195785522
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,21,0.9162503480911255
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,22,0.9211764931678772
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,23,0.9198708534240723
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,24,0.920129656791687
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,25,0.9226242899894714
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,26,0.919269323348999
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,27,0.9127358198165894
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,28,0.9068945050239563
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,29,0.9233480095863342
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,30,0.9305473566055298
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,31,0.9251620769500732
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,32,0.9214537143707275
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,33,0.9263713955879211
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,34,0.9332156777381897
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,35,0.9378863573074341
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,36,0.936984658241272
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,37,0.9362327456474304
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,38,0.9359200596809387
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,39,0.9352940917015076
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,slot_f1/dev,40,0.936984658241272
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,0,0.736947774887085
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,1,0.736947774887085
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,2,0.7510040402412415
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,3,0.8514056205749512
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,4,0.891566276550293
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,5,0.9076305031776428
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,6,0.9236947894096375
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,7,0.9277108311653137
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,8,0.935742974281311
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,9,0.9397590160369873
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,10,0.9477911591529846
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,11,0.9497991800308228
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,12,0.9558233022689819
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,13,0.9578313231468201
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,14,0.9457831382751465
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,15,0.9558233022689819
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,16,0.9618473649024963
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,17,0.9538152813911438
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,18,0.9578313231468201
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,19,0.9638554453849792
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,20,0.9638554453849792
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,21,0.9598393440246582
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,22,0.9618473649024963
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,23,0.9658634662628174
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,24,0.9578313231468201
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,25,0.9678714871406555
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,26,0.9638554453849792
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,27,0.9638554453849792
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,28,0.9638554453849792
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,29,0.9618473649024963
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,30,0.9618473649024963
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,31,0.9598393440246582
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,32,0.9638554453849792
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,33,0.9678714871406555
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,34,0.9678714871406555
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,35,0.9698795080184937
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,36,0.9738956093788147
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,37,0.9718875288963318
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,38,0.9658634662628174
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,39,0.9698795080184937
2A,2A_20260530_184714_More_layers_2+Bigger_d_2,intent_acc/dev,40,0.9658634662628174
2A,2A_20260530_184957_More_layers+More_heads_2+Bigger_d,slot_f1/test,0,0.0
2A,2A_20260530_184957_More_layers+More_heads_2+Bigger_d,slot_f1/test,5,0.5424728393554688
2A,2A_20260530_184957_More_layers+More_heads_2+Bigger_d,slot_f1/test,10,0.7521520853042603
2A,2A_20260530_184957_More_layers+More_heads_2+Bigger_d,slot_f1/test,15,0.7797629833221436
2A,2A_20260530_184957_More_layers+More_heads_2+Bigger_d,slot_f1/test,20,0.799369752407074
2A,2A_20260530_184957_More_layers+More_heads_2+Bigger_d,slot_f1/test,25,0.8142957091331482
2A,2A_20260530_184957_More_layers+More_heads_2+Bigger_d,slot_f1/test,30,0.8288508653640747
2A,2A_20260530_184957_More_layers+More_heads_2+Bigger_d,slot_f1/test,35,0.8313000798225403
2A,2A_20260530_184957_More_layers+More_heads_2+Bigger_d,slot_f1/test,40,0.8435421586036682
2A,2A_20260530_184957_More_layers+More_heads_2+Bigger_d,slot_f1/test,45,0.8420135974884033
2A,2A_20260530_184957_More_layers+More_heads_2+Bigger_d,slot_f1/test,50,0.8469316363334656
2A,2A_20260530_184957_More_layers+More_heads_2+Bigger_d,slot_f1/test,55,0.8489810228347778
2A,2A_20260530_184957_More_layers+More_heads_2+Bigger_d,slot_f1/test,60,0.8524703979492188
